,vendor_id,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,Manhattan distance (miles),pickup_hour_min,pickup_hour,pickup_month,pickup_day,pickup_weekday,pickup_area_0,dropoff_area_0,pickup_area_1,dropoff_area_1,pickup_area_2,dropoff_area_2,pickup_area_3,dropoff_area_3,pickup_area_4,dropoff_area_4,pickup_area_5,dropoff_area_5,pickup_area_6,dropoff_area_6,pickup_area_7,dropoff_area_7,pickup_area_8,dropoff_area_8,pickup_area_9,dropoff_area_9,pickup_area_10,dropoff_area_10,pickup_area_11,dropoff_area_11,pickup_area_12,dropoff_area_12,pickup_area_13,dropoff_area_13,pickup_area_14,dropoff_area_14,trip_duration
696915,1,1,-73.99790954589844,40.761390686035156,-73.9514389038086,40.82748031616211,0,6.998585224151611,464,18,3,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,747
545178,2,1,-73.7896499633789,40.643428802490234,-73.93106842041016,40.764808654785156,0,15.808409690856934,50,0,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1374
375751,2,1,-73.98251342773438,40.747371673583984,-73.99188232421875,40.759681701660156,0,1.3410892486572266,39,0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,330
934664,1,1,-73.98652648925781,40.74715042114258,-73.97289276123047,40.761924743652344,0,1.7349458932876587,352,14,1,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,392
274596,2,1,-73.86353302001953,40.76972579956055,-74.0077133178711,40.70496368408203,0,12.032549858093262,398,16,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2992
537962,1,1,-74.01509857177734,40.711463928222656,-73.98579406738281,40.760433197021484,0,4.917680263519287,390,15,3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1696
443669,1,1,-73.98489379882812,40.728023529052734,-73.98538208007812,40.76340866088867,0,2.467299461364746,365,15,5,28,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1068
1124412,2,1,-73.9632339477539,40.79381561279297,-73.98912811279297,40.766815185546875,0,3.2210476398468018,535,22,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,902
378008,1,1,-73.96455383300781,40.77006912231445,-73.97708129882812,40.75796890258789,0,1.4921461343765259,319,11,6,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,815
982264,1,1,-73.98213958740234,40.77836227416992,-73.97486114501953,40.77796173095703,0,0.40942147374153137,483,19,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
669397,2,1,-73.96631622314453,40.76421356201172,-73.95716857910156,40.77431869506836,0,1.177215337753296,178,7,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,265
1052097,1,2,-73.97207641601562,40.782108306884766,-73.95185852050781,40.77100372314453,0,1.8266979455947876,577,22,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,613
225534,2,1,-73.9927749633789,40.73734664916992,-74.004150390625,40.72853088378906,0,1.205362319946289,270,11,4,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
850129,2,1,-73.96446990966797,40.7640266418457,-73.95468139648438,40.7778434753418,0,1.4669584035873413,435,17,1,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,549
521820,2,1,-73.95232391357422,40.77295684814453,-73.87226104736328,40.774471282958984,0,4.3044514656066895,133,4,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,794
1080014,1,3,-74.01419067382812,40.717506408691406,-74.0074234008789,40.729530334472656,0,1.1849732398986816,263,10,4,20,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350
255974,2,1,-73.98467254638672,40.74308776855469,-73.97795104980469,40.74585723876953,0,0.5438559651374817,599,23,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,327
1059971,2,1,-73.92989349365234,40.80060577392578,-73.95284271240234,40.7792854309082,0,2.674546003341675,430,17,5,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,310
164103,1,1,-73.97545623779297,40.759132385253906,-73.96700286865234,40.75771713256836,0,0.5411965250968933,378,14,2,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511
85452,2,1,-73.97500610351562,40.756290435791016,-73.96204376220703,40.77037811279297,0,1.652240514755249,385,16,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,623
276348,2,3,-73.99004364013672,40.75984573364258,-74.00385284423828,40.75321578979492,0,1.1820323467254639,13,0,4,16,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,478
700031,1,1,-73.97796630859375,40.773685455322266,-73.97447204589844,40.75666809082031,0,1.3575477600097656,242,8,5,26,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,902
485646,1,1,-73.98334503173828,40.75613021850586,-73.98334503173828,40.75613021850586,0,0.0,295,12,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
170944,1,1,-73.99993133544922,40.72865295410156,-73.99736785888672,40.719444274902344,0,0.7699853777885437,325,13,2,24,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418
422220,1,1,-73.98938751220703,40.67332077026367,-73.97928619384766,40.6846809387207,0,1.3145599365234375,271,10,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,426
987456,2,2,-73.97232818603516,40.75892639160156,-73.78652954101562,40.77775573730469,0,11.04798412322998,49,2,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002
640692,1,1,-74.00377655029297,40.74177932739258,-74.00218200683594,40.734859466552734,0,0.5611740350723267,530,22,3,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
5856,1,1,-73.97200775146484,40.759544372558594,-73.96446990966797,40.7565803527832,0,0.6000264883041382,443,18,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
749901,1,1,-73.97821044921875,40.7772216796875,-73.78921508789062,40.64164733886719,0,19.26864242553711,228,9,4,16,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196
886304,2,1,-73.78250122070312,40.64463806152344,-73.99242401123047,40.756553649902344,0,18.7557315826416,394,16,5,12,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4680
312128,2,6,-73.98922729492188,40.72650146484375,-74.01329803466797,40.715293884277344,0,2.036935329437256,167,6,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,614
996576,1,2,-73.97509002685547,40.75593566894531,-73.96968078613281,40.763084411621094,0,0.7771145701408386,342,13,6,16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391
195408,1,1,-73.9917984008789,40.72611999511719,-73.97693634033203,40.71457290649414,1,1.5769597291946411,473,18,2,13,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048
969151,2,1,-73.98230743408203,40.773887634277344,-73.97390747070312,40.79414367675781,0,1.8383703231811523,580,22,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,497
41650,1,1,-74.00125122070312,40.731101989746094,-73.9749526977539,40.71973419189453,0,2.1648428440093994,45,1,5,10,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562
1078844,2,1,-74.0084457397461,40.705528259277344,-73.9871826171875,40.722618103027344,0,2.2957892417907715,569,22,2,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,529
962019,1,1,-73.97626495361328,40.77985763549805,-73.9562759399414,40.7478141784668,0,3.259568691253662,601,23,1,30,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116
454859,2,1,-73.97325134277344,40.76390838623047,-73.98877716064453,40.74856948852539,0,1.8729928731918335,214,7,3,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,378
302082,2,1,-73.94508361816406,40.75120544433594,-73.96949005126953,40.75782775878906,0,1.7376919984817505,294,10,1,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,675
138199,1,1,-74.01526641845703,40.7182502746582,-73.9852523803711,40.72775650024414,0,2.2317240238189697,339,13,4,17,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1197
946471,2,1,-73.97991180419922,40.74871826171875,-73.96723937988281,40.772491455078125,0,2.3054311275482178,455,18,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,772
851118,2,1,-73.98394775390625,40.72163772583008,-73.9953842163086,40.728946685791016,0,1.1047329902648926,276,11,3,26,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422
695876,1,1,-73.99075317382812,40.756202697753906,-73.99090576171875,40.770721435546875,0,1.0098408460617065,199,6,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,629
544620,2,1,-73.9646224975586,40.79182815551758,-73.9425048828125,40.78631591796875,0,1.540282964706421,211,8,1,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,496
285588,1,1,-73.99111938476562,40.7279167175293,-74.00395965576172,40.74200439453125,0,1.646116852760315,78,3,1,14,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616
179612,1,2,-73.99082946777344,40.739585876464844,-74.00574493408203,40.725669860839844,0,1.743069052696228,535,20,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,644
971373,2,5,-74.00421142578125,40.72593307495117,-73.94710540771484,40.77571105957031,0,6.432603359222412,561,22,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1898
42761,1,2,-73.8711166381836,40.77389907836914,-73.9429702758789,40.690208435058594,0,9.544118881225586,208,7,2,21,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2191
62579,1,1,-73.99961853027344,40.7310905456543,-73.98987579345703,40.67288589477539,0,4.527651309967041,15,0,6,12,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1427
529460,1,1,-73.96571350097656,40.7744140625,-73.98979949951172,40.7711296081543,0,1.4901167154312134,386,16,6,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,994
1125104,2,1,-73.97998046875,40.74325180053711,-73.94709777832031,40.7741584777832,0,3.8583807945251465,14,0,1,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,661
395017,2,1,-73.97743225097656,40.75027847290039,-73.98772430419922,40.74396514892578,0,0.9757218956947327,511,21,2,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,477
410463,1,1,-73.9915542602539,40.735206604003906,-74.0039291381836,40.73809814453125,0,0.8490542769432068,4,0,3,11,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271
327477,2,1,-74.00054931640625,40.73218536376953,-73.95491027832031,40.77412796020508,0,5.289756774902344,97,2,6,18,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,760
499126,2,1,-73.77699279785156,40.646217346191406,-73.95307159423828,40.776004791259766,0,18.20992088317871,441,16,2,28,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2940
339271,1,1,-73.9663314819336,40.76197052001953,-73.99441528320312,40.722862243652344,0,4.1720404624938965,552,21,3,27,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858
974884,1,1,-73.97579956054688,40.75117111206055,-73.96257019042969,40.77824020385742,0,2.5620603561401367,295,10,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,468
957784,1,2,-73.9876480102539,40.72425079345703,-74.00115966796875,40.731014251708984,0,1.176009178161621,190,7,4,28,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337
206126,1,1,-73.96656799316406,40.804443359375,-73.97621154785156,40.76570129394531,0,3.1789677143096924,242,8,2,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920
1117438,2,1,-73.98210906982422,40.777191162109375,-73.9808349609375,40.75984191894531,0,1.263981580734253,48,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,419
454156,2,1,-74.00405883789062,40.72562026977539,-73.99384307861328,40.69538879394531,0,2.622319221496582,458,17,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1445
991090,1,1,-74.0057601928711,40.709617614746094,-73.97711944580078,40.7518424987793,0,4.417488098144531,125,5,4,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,439
230489,1,1,-73.98895263671875,40.7219123840332,-73.98045349121094,40.78028869628906,0,4.474314212799072,47,1,5,15,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745
836148,2,1,-73.94454956054688,40.79464340209961,-73.94544219970703,40.78236389160156,0,0.8941360116004944,530,20,2,11,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,353
464442,2,3,-73.98177337646484,40.74663543701172,-73.9883041381836,40.74860763549805,0,0.47881388664245605,545,21,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,269
957464,2,1,-73.98201751708984,40.77748107910156,-73.97722625732422,40.776771545410156,0,0.30028361082077026,259,10,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
119716,2,1,-73.95987701416016,40.77345275878906,-73.96785736083984,40.76249313354492,0,1.1748772859573364,191,7,4,24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115
383462,2,1,-73.97345733642578,40.754451751708984,-73.98545837402344,40.7475471496582,0,1.1061632633209229,345,12,2,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,378
549892,1,4,-73.98356628417969,40.75541687011719,-73.98006439208984,40.76112365722656,0,0.5775353908538818,353,14,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,461
842806,2,1,-73.97435760498047,40.765071868896484,-73.99519348144531,40.748958587646484,0,2.2050023078918457,336,13,3,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1088
1102076,1,1,-73.97704315185547,40.75865173339844,-73.96280670166016,40.77513885498047,0,1.8846373558044434,355,13,4,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,782
475384,2,5,-73.9985122680664,40.7504997253418,-73.98519897460938,40.73191833496094,0,1.980790138244629,71,1,2,6,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609
1093144,1,1,-73.87068939208984,40.7740592956543,-73.85485076904297,40.729095458984375,0,3.933478355407715,218,8,5,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741
536784,2,1,-73.97248077392578,40.796329498291016,-73.9796142578125,40.78365707397461,0,1.2485158443450928,382,14,3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
774348,1,1,-74.0011215209961,40.761783599853516,-74.00640869140625,40.7156867980957,1,3.4581992626190186,23,0,3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1100
1140678,2,1,-74.00084686279297,40.74721908569336,-74.01648712158203,40.7050895690918,0,3.727813959121704,200,7,5,19,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,829
491716,1,1,-73.97649383544922,40.744197845458984,-73.96300506591797,40.77165985107422,0,2.602856159210205,369,15,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1008
390400,2,1,-73.98148345947266,40.72454833984375,-73.92096710205078,40.736000061035156,0,3.9670767784118652,456,17,4,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1731
876252,1,1,-73.98165130615234,40.759986877441406,-73.95465850830078,40.78356170654297,0,3.0430009365081787,470,19,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,624
242756,2,1,-73.98323822021484,40.76789093017578,-73.97087860107422,40.79859161376953,0,2.7668545246124268,477,18,5,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,731
687800,1,1,-73.98138427734375,40.744388580322266,-73.98433685302734,40.7353401184082,0,0.7793201804161072,458,18,2,26,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232
360172,2,1,-73.95353698730469,40.76696014404297,-73.99276733398438,40.72679901123047,0,4.829361915588379,262,9,1,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1046
3053,2,1,-73.94583129882812,40.77778244018555,-74.00804138183594,40.70278549194336,0,8.438173294067383,188,7,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,870
679575,2,1,-73.98043823242188,40.78057098388672,-73.9843978881836,40.78201675415039,0,0.3074551522731781,482,18,5,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
2838,1,1,-73.99110412597656,40.75074005126953,-74.014404296875,40.708595275878906,0,4.130784034729004,44,0,3,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1249
625915,1,1,-73.98845672607422,40.72747802734375,-73.9820785522461,40.766326904296875,0,3.015491247177124,32,0,4,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1797
639803,1,1,-73.94476318359375,40.782981872558594,-73.93635559082031,40.79454803466797,0,1.2390823364257812,20,0,6,16,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,222
973519,2,1,-73.95540618896484,40.768550872802734,-73.97725677490234,40.75838851928711,0,1.8475487232208252,344,12,1,24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,986
168131,1,1,-73.96434783935547,40.80534744262695,-73.96514129638672,40.8052978515625,0,0.04502502828836441,69,1,4,17,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
568042,2,6,-73.96334075927734,40.79856872558594,-73.95350646972656,40.80202865600586,0,0.754437267780304,590,23,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
989618,2,1,-73.98441314697266,40.75428009033203,-73.94670104980469,40.78887176513672,0,4.36578893661499,134,4,3,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,579
629332,2,6,-73.99903869628906,40.733375549316406,-74.0073471069336,40.648006439208984,0,6.326740741729736,102,3,4,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1294
453050,2,3,-73.98370361328125,40.74368667602539,-73.94781494140625,40.77102279663086,0,3.7697482109069824,553,22,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,801
217243,1,1,-74.00234985351562,40.73442459106445,-73.98838806152344,40.73863983154297,0,1.0236952304840088,393,15,2,14,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,422
288764,2,1,-73.9533920288086,40.775753021240234,-73.94062805175781,40.75142288208008,0,2.348395824432373,58,0,6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,883
1007573,2,2,-73.99718475341797,40.745033264160156,-73.9736557006836,40.74726486206055,0,1.388793706893921,172,7,1,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669
756190,1,2,-73.9888916015625,40.7735595703125,-73.99010467529297,40.76472473144531,0,0.6732648015022278,426,16,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,264
740080,1,1,-73.97349548339844,40.75309753417969,-73.98511505126953,40.73985290527344,0,1.5236371755599976,439,18,3,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,307
137375,2,1,-73.77667236328125,40.64558410644531,-73.97736358642578,40.65617370605469,0,11.278668403625488,337,14,6,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3343
549024,1,1,-73.98821258544922,40.77471160888672,-73.99687194824219,40.7628173828125,0,1.2749786376953125,491,20,1,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,409
7023,1,2,-73.98432922363281,40.75943374633789,-73.95843505859375,40.801570892333984,0,4.266227722167969,40,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,812
185154,2,1,-73.9810562133789,40.75212478637695,-73.97518157958984,40.750118255615234,0,0.4467248022556305,209,8,1,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228
232574,2,1,-73.98662567138672,40.732173919677734,-73.9806137084961,40.742313385009766,0,1.0152182579040527,507,20,3,19,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,340
869582,1,1,-73.98087310791016,40.75619125366211,-73.99368286132812,40.751380920410156,0,1.0040712356567383,365,13,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,425
979795,2,2,-73.99909210205078,40.739322662353516,-74.003173828125,40.72208786010742,0,1.4034717082977295,277,10,6,25,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,304
891759,2,1,-73.95614624023438,40.778968811035156,-73.9581069946289,40.779029846191406,0,0.10705991089344025,457,19,4,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35
602828,2,5,-73.98416137695312,40.77019119262695,-73.8979721069336,40.745059967041016,0,6.255642890930176,556,21,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1702
376546,1,1,-73.95838928222656,40.71327209472656,-73.94380187988281,40.716041564941406,0,0.957012414932251,552,21,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,508
439705,1,1,-73.87091064453125,40.77378463745117,-73.97840118408203,40.75090789794922,0,7.217246055603027,209,7,5,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1666
75114,2,1,-74.01500701904297,40.71419143676758,-73.95867156982422,40.74357986450195,0,4.985729694366455,585,23,6,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1451
